,purchase,maintenance,operation,miles,total
0,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
1,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
2,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
3,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
4,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
5,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
6,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
7,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
8,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
9,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
10,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
11,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
12,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
13,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
14,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
15,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
16,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
17,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
18,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
19,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
20,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
21,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
22,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
23,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
24,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
25,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
26,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
27,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
28,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
29,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
30,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
31,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
32,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
33,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
34,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
35,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
36,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
37,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
38,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
39,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
40,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
41,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
42,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
43,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
44,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
45,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
46,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
47,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
48,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
49,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
50,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
51,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
52,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
53,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
54,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
55,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
56,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
57,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
58,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
59,3868.602897022253,1113.6988184601257,4550.700741997744,1920.1703766553892,9533.002457480123
60,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
61,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
62,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
63,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
64,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
65,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
66,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
67,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
68,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
69,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
70,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
71,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
72,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
73,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
74,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
75,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
76,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
77,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
78,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
79,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
80,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
81,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
82,0.0,1113.6988184601257,4550.700741997744,1920.1703766553892,5664.39956045787
