,purchase,maintenance,operation,miles,total
0,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
1,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
2,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
3,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
4,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
5,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
6,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
7,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
8,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
9,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
10,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
11,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
12,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
13,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
14,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
15,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
16,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
17,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
18,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
19,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
20,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
21,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
22,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
23,3774.246728802198,1115.0767111435887,4551.175877405835,1922.5460536958428,9440.499317351623
24,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
25,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
26,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
27,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
28,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
29,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
30,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
31,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
32,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
33,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
34,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
35,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
36,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
37,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
38,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
39,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
40,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
41,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
42,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
43,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
44,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
45,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
46,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
47,4717.808411002748,1134.3021716805472,4967.842544072502,1922.5460536958428,10819.953126755798
48,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
49,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
50,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
51,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
52,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
53,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
54,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
55,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
56,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
57,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
58,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
59,4812.164579222803,1134.3021716805472,2780.3425440725014,1922.5460536958428,8726.80929497585
60,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
61,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
62,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
63,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
64,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
65,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
66,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
67,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
68,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
69,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
70,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
71,1037.9178504206045,1134.3021716805472,2780.3425440725014,1922.5460536958428,4952.562566173653
72,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
73,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
74,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
75,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
76,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
77,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
78,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
79,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
80,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
81,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
82,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
83,1037.9178504206045,1134.3021716805472,384.50921073916857,1922.5460536958428,2556.72923284032
84,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
85,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
86,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
87,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
88,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
89,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
90,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
91,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
92,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
93,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
94,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
95,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
96,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
97,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
98,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
99,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
100,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
101,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
102,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
103,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
104,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
105,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
106,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
107,94.35616822005495,1134.3021716805472,384.50921073916857,1922.5460536958428,1613.1675506397708
108,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
109,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
110,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
111,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
112,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
113,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
114,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
115,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
116,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
117,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
118,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
119,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
120,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
121,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
122,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
123,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
124,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
125,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
126,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
127,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
128,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
129,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
130,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
131,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
132,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
133,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
134,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
135,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
136,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
137,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
138,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
139,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
140,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
141,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
142,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
143,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
144,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
145,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
146,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
147,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
148,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
149,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
150,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
151,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
152,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
153,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
154,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
155,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
156,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
157,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
158,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
159,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
160,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
161,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
162,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
163,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
164,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
165,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
166,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
167,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
168,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
169,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
170,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
171,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
172,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
173,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
174,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
175,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
176,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
177,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
178,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
179,0.0,1134.3021716805472,384.50921073916857,1922.5460536958428,1518.8113824197158
